id,close,high,low,open,share_volume,symbol,trade_date,trade_volume,turnover
4785,33.6,39.9,19,25.9,19289950,CFVF.N0000,1514485800000,13959,590806659
4786,25,34.8,13.8,25.7,15436206,CFVF.N0000,1483036200000,13336,425821229.1
4787,25.1,54,24.9,47.4,15210967,CFVF.N0000,1451500200000,15666,578132553.6
4788,47,58.6,17.5,17.6,55198505,CFVF.N0000,1419964200000,27483,2089804319.3
4789,17.5,19.9,10.8,12,14994276,CFVF.N0000,1388428200000,7231,246280573.6
4790,12,16.4,6.6,16.1,12664560,CFVF.N0000,1356892200000,5927,164058853.4
4791,16.1,29.3,14.6,19.3,68355800,CFVF.N0000,1325183400000,30823,1604692500
4792,19,100,16.5,27,74738000,CFVF.N0000,1293733800000,28273,2087380365
4793,27,30,4.9,4.9,12039300,CFVF.N0000,1262111400000,5974,203218600
4794,5,12.25,4.5,11,7981100,CFVF.N0000,1230489000000,3736,79391930
4795,11.25,24,11,15.25,13195701,CFVF.N0000,1199039400000,7475,221135444
4796,14.5,19.25,3.75,4.5,22164100,CFVF.N0000,1167330600000,4254,178837950
4797,4.5,9.25,3.75,5.75,37258400,CFVF.N0000,1135879200000,6815,259756900
4798,5.75,9,3.5,5.25,47658700,CFVF.N0000,1104429600000,9182,296696775
4799,5,11,4,6,7121100,CFVF.N0000,1072807200000,2799,48136900
4800,6.25,8,3,5.25,3193300,CFVF.N0000,1041271200000,1646,17223975
4801,5.5,7.5,1.5,2.25,1407800,CFVF.N0000,1009735200000,801,6230875
4802,2.25,5.75,2.25,4,541900,CFVF.N0000,977940000000,485,1825075
4803,169.75,189,146.25,179.5,776266,CHMX.N0000,1740681000000,1563,133479004.5
4804,179,180,65,68.5,3235783,CHMX.N0000,1735583400000,3864,392070347.65
4805,68.6,95,63,87,893180,CHMX.N0000,1703701800000,1426,69004150.6
4806,72,130,47,77.4,3333701,CHMX.N0000,1672338600000,3914,303258051.8
4807,77.3,114,66.7,90.8,3206080,CHMX.N0000,1640889000000,5320,279398645.8
4808,90.5,102.9,38,58.7,3294248,CHMX.N0000,1609353000000,5829,255057880.3
4809,58.5,66,40.9,50,1058267,CHMX.N0000,1577644200000,618,62845612.9
4810,49.5,70,40,51.1,227490,CHMX.N0000,1546194600000,545,12686741.8
4811,51.5,67,50.6,53.1,586339,CHMX.N0000,1514485800000,510,33625134.5
4812,59.6,75,45.1,75,566220,CHMX.N0000,1483036200000,757,35252421.6
4813,70,89.7,65,82.5,947366,CHMX.N0000,1451500200000,1282,71493429.1
4814,80,98.8,68.7,85.3,1871260,CHMX.N0000,1419964200000,1407,157718207.4
4815,85,92.7,66.9,79.9,383236,CHMX.N0000,1388428200000,827,30642102.8
4816,75,125.1,60.1,110,238418,CHMX.N0000,1356892200000,873,22233010.7
4817,120,174.7,104,130,2398200,CHMX.N0000,1325183400000,1910,359845750
4818,122.3,160,115,145,1001600,CHMX.N0000,1293561000000,1116,139082815
4819,145.75,155,40,40,5735400,CHMX.N0000,1262111400000,5902,484070100
4820,40,160,37,148,2752300,CHMX.N0000,1230661800000,3713,156771375
4821,150,208,130,166,871000,CHMX.N0000,1199039400000,1665,156837725
4822,166,183.75,66.25,78.75,1468900,CHMX.N0000,1167330600000,2652,201017825
4823,72.75,148,65,127,557400,CHMX.N0000,1135879200000,751,64145425
4824,127,210,81,81,412600,CHMX.N0000,1103652000000,878,56781375
4825,81,95,65,72,553500,CHMX.N0000,1072807200000,304,42326200
4826,68,73,38,40,88700,CHMX.N0000,1040061600000,166,5126425
4827,45,50,32,33,38100,CHMX.N0000,1008612000000,42,1397200
4828,35,36,24,31,399800,CHMX.N0000,977162400000,69,12673125
4829,51.2,60.9,40,43,7276931,WAPO.N0000,1740681000000,4311,382373124.8
4830,43,43.8,20.1,25.5,30627719,WAPO.N0000,1735583400000,12406,1002959822.2
4831,25.6,40.5,15.3,17,20555339,WAPO.N0000,1703788200000,14276,583245612.3
4832,16.1,38.5,15,35,16714623,WAPO.N0000,1672338600000,4213,476261192.2
4833,34.2,40,26,35,31102070,WAPO.N0000,1640889000000,6110,1024635127.7
4834,35,44.7,18,31.3,1239464,WAPO.N0000,1609353000000,3529,41787294.6
4835,30,37,16.7,22,456209,WAPO.N0000,1577730600000,1643,12478418
4836,24,35,19.5,31,451379,WAPO.N0000,1546194600000,1555,11091342.3
4837,30.1,43.4,26,35,712757,WAPO.N0000,1514485800000,1974,26792941.3
4838,38.9,49.4,25,42,3523661,WAPO.N0000,1483036200000,5946,140376748.4
4839,40.3,57.6,35.1,43.5,2315495,WAPO.N0000,1451500200000,3928,112851130.8
4840,43.5,53,25,29.2,4698417,WAPO.N0000,1419964200000,7877,189493242.3
4841,29,55,25.5,52.2,1833876,WAPO.N0000,1388428200000,5606,70873494.3
4842,52,144,35,143,3052342,WAPO.N0000,1356892200000,12112,197965633.7
4843,138.8,10012.5,108,800,10336400,WAPO.N0000,1325183400000,36550,2548382080
4844,900,1900,800,800,10600,WAPO.N0000,1291833000000,87,12107555
4845,700,700,477,500,3900,WAPO.N0000,1259865000000,7,1950200
4846,500,500,400,400.25,900,WAPO.N0000,1212949800000,7,397600
4847,570,600,410,600,2100,WAPO.N0000,1195756200000,18,1081025
4848,550,600,550,590,800,WAPO.N0000,1152037800000,4,453600
4849,450,900,125,125,4400,WAPO.N0000,1135706400000,34,1942500
4850,104,104,52,52,300,WAPO.N0000,1099591200000,2,20800
4851,45,50,40,40,400,WAPO.N0000,1056650400000,2,18000
4852,35,35,15,15,6200,WAPO.N0000,1019584800000,5,177200
4853,20.5,24.1,19.5,20.3,10347058,LDEV.N0000,1740681000000,4064,230738584.8
4854,20,22.3,13.8,17.8,96324130,LDEV.N0000,1735583400000,19220,1814766660.8
4855,18,35.7,17.5,32.4,45122482,LDEV.N0000,1703788200000,18474,1271216126.5
4856,31.5,38.9,2.5,6.4,338345664,LDEV.N0000,1672338600000,63535,6731133322.7
4857,6.3,6.9,2.9,4.7,153726144,LDEV.N0000,1640889000000,17572,808329758
4858,4.7,6.5,1.4,3.4,152953927,LDEV.N0000,1609353000000,20770,711388981.7
4859,3.5,4.7,2.8,4,53256995,LDEV.N0000,1577730600000,12223,193496214.7
4860,4.1,8.8,3.9,7.2,60550448,LDEV.N0000,1546194600000,15879,411426967.2
4861,7.1,14.5,2.2,3.7,98179070,LDEV.N0000,1514485800000,23847,878053855.9
4862,3.9,5.8,3.6,5.4,11153444,LDEV.N0000,1483036200000,2200,49887450.9
4863,5.4,8,5.3,7.3,2996938,LDEV.N0000,1451500200000,1746,19400237
4864,7.3,8.9,4.2,5.2,16763456,LDEV.N0000,1419964200000,5931,115304268.8
4865,5.1,7.9,3.8,7.8,8127964,LDEV.N0000,1388428200000,4379,50711229.4
4866,7.6,17.5,5.5,16.5,31151247,LDEV.N0000,1356892200000,11905,270132245.8
4867,16.4,92.5,13,38,30886900,LDEV.N0000,1325183400000,27987,1323957870
4868,31.8,46.7,11,11.5,16457400,LDEV.N0000,1293733800000,10269,384401355
4869,11.5,16,6.5,7.25,3491800,LDEV.N0000,1262111400000,3324,42917600
4870,7.25,17.75,6.5,15,4233300,LDEV.N0000,1230661800000,4181,61347750
4871,15,20.75,10.75,19.25,5782200,LDEV.N0000,1199039400000,5387,94954300
4872,18.75,25.5,9.75,12,7023500,LDEV.N0000,1167330600000,6000,137895150
4873,11.25,54,8,10.75,21484600,LDEV.N0000,1135879200000,11874,617927550
4874,11,48,2,4.5,1891900,LDEV.N0000,1104429600000,1787,41180275
4875,5.75,6,5,6,1100,LDEV.N0000,1071079200000,4,6125
4876,7.25,8.5,6.5,6.5,34400,LDEV.N0000,1038765600000,46,251725
4877,6.5,7,3.75,6.5,48100,LDEV.N0000,1009735200000,34,273425
4878,7,8,6,6.25,4400,LDEV.N0000,965325600000,6,31700
4879,1003,1199,893,915,66136,ASHO.N0000,1740681000000,1071,65419223.25
4880,909.75,974.75,667,748,330304,ASHO.N0000,1735583400000,2523,260244465.75
4881,749.5,804,576,615.25,5091,ASHO.N0000,1703788200000,473,3680213.5
4882,615,1029.5,551,686.25,14864,ASHO.N0000,1672252200000,913,12159936.5
4883,698.25,1000,651,860,15728,ASHO.N0000,1640889000000,1171,11638340
4884,854.5,999,541,799.9,5881,ASHO.N0000,1609353000000,624,4279776.6
4885,789,960,600,820,10777,ASHO.N0000,1577644200000,1288,8199005.6
4886,820,1240,750.1,1240,10957,ASHO.N0000,1546194600000,940,10168083.2
4887,1110.9,1350,1000,1150,2852,ASHO.N0000,1513535400000,274,3185788
4888,1056.1,1600,1052,1524.9,127101,ASHO.N0000,1483036200000,451,192067357
4889,1525,1649,1300,1516,10074,ASHO.N0000,1451500200000,344,15087738.8
4890,1473.5,1900,1202,1301.1,346872,ASHO.N0000,1419964200000,521,587766694.2
4891,1487.7,2025,1301,1750.1,4839,ASHO.N0000,1388082600000,541,8229588.9
4892,1750,3000,1600,3000,6524,ASHO.N0000,1356633000000,619,13304928.6
4893,2925,7490,1000,3990,506700,ASHO.N0000,1325183400000,423,664087080
4894,4050,4300,1000,1000,23800,ASHO.N0000,1293561000000,95,52380400
4895,1345,1500,310,374,12800,ASHO.N0000,1260988200000,85,7968175
4896,249.5,490,200,220,17600,ASHO.N0000,1228674600000,72,6189425
4897,210,525,165,210,371325,ASHO.N0000,1198434600000,258,76008100
4898,185.25,303,185,303,26400,ASHO.N0000,1166121000000,109,5895350
4899,262.75,350,85,85,74700,ASHO.N0000,1134669600000,217,16056600
4900,97.25,125,24,24,32800,ASHO.N0000,1104343200000,72,2591075
4901,24,24,13,13.5,317800,ASHO.N0000,1070906400000,29,4292875
4902,13.5,19,8,9,173600,ASHO.N0000,1035914400000,95,2185900
4903,6.5,12,6.5,12,9600,ASHO.N0000,1008180000000,23,71375
4904,10.25,12,7,7,3400,ASHO.N0000,975952800000,15,30975
4905,445,448.25,405,424,58372,CARG.N0000,1740681000000,599,25049950.5
4906,420,424.75,323.5,339,1118477,CARG.N0000,1735583400000,2425,415221938.25
4907,338.5,400,204.25,235,8134024,CARG.N0000,1703788200000,2449,2458555243.25
4908,234.75,247,150,217,4974393,CARG.N0000,1672252200000,2728,1033007662.75
4909,215.25,260,201,201,14441303,CARG.N0000,1640889000000,4174,3437420140.9
4910,205,205.9,150,190.3,4769734,CARG.N0000,1609353000000,1944,893571193.7
4911,193,209,180,200,3402580,CARG.N0000,1577730600000,1512,660024045.7
4912,200,210,180,200,6912923,CARG.N0000,1545935400000,1524,1382744633.5
4913,199.9,220.5,180,194.4,5171354,CARG.N0000,1514485800000,1662,1041282775.3
4914,194.4,195,140,189.5,4643143,CARG.N0000,1482949800000,1344,757817011.6
4915,189,193.5,134.1,153,3746308,CARG.N0000,1451500200000,1920,609949956.9
4916,153,168.5,125,150,4976896,CARG.N0000,1419964200000,1542,750279580.3
4917,147,184.9,142.4,145.5,10431063,CARG.N0000,1388428200000,1453,1724203730.9
4918,145.5,200,125,200,2979239,CARG.N0000,1356633000000,1524,465743989.9
4919,203,253,117,199,5545000,CARG.N0000,1325183400000,3602,1241333640
4920,195.4,220,64,65,22872600,CARG.N0000,1293733800000,8922,3436235640
4921,65.25,66,22,24,12063000,CARG.N0000,1262111400000,6727,543494075
4922,22.5,2100,22,900,8857800,CARG.N0000,1230661800000,5383,882317475
4923,889,925,450,750,334100,CARG.N0000,1198434600000,76,152259300
4924,750,750,500,500,24300,CARG.N0000,1167244200000,88,14571225
4925,525,800,225,250,87000,CARG.N0000,1135792800000,248,42783125
4926,250,350,100.25,100.25,706400,CARG.N0000,1101924000000,202,86433450
4927,100,119,82,87,28800,CARG.N0000,1071684000000,102,2849300
4928,88.5,106,50,55,188500,CARG.N0000,1040580000000,198,11591025
4929,60,60,34,36,23200,CARG.N0000,1009476000000,91,955450
4930,36,43,29,42.5,481400,CARG.N0000,978026400000,87,14490925
4931,129,147,121,125.5,28540429,LIOC.N0000,1740681000000,15193,3784421409.25
4932,125.75,134.5,97.5,101.75,74614783,LIOC.N0000,1735583400000,38436,8824974420.15
4933,102,214.25,94,208,118178970,LIOC.N0000,1703788200000,96528,17687943049.75
4934,202.75,296,19.2,73.4,457598969,LIOC.N0000,1672338600000,266134,60019878275.1
4935,73.2,81.3,18.3,22.5,210083974,LIOC.N0000,1640889000000,72206,8830006092.5
4936,22.4,27.5,13,19.3,74743903,LIOC.N0000,1609353000000,24386,1601928441.8
4937,19,25,15.4,24.2,57221194,LIOC.N0000,1577730600000,18555,1043148872.3
4938,24.6,37,24,28.4,24990498,LIOC.N0000,1546194600000,10435,791650488.2
4939,28,35.4,25.8,31.3,19891970,LIOC.N0000,1514485800000,9323,634277552.4
4940,31.7,42.9,30,37,49867885,LIOC.N0000,1483036200000,16440,1797438458
4941,37.1,64.5,29,60.2,82940016,LIOC.N0000,1451500200000,31211,3418657885
4942,60,68.3,33,33.4,150577453,LIOC.N0000,1419964200000,38754,6970409111.1
4943,33.1,34.4,19,19.8,47129694,LIOC.N0000,1388428200000,11558,1233088174.1
4944,19.5,21.5,15,18,22689865,LIOC.N0000,1356892200000,4464,410708825.2
4945,18.5,21.5,15.9,18.5,19889700,LIOC.N0000,1325097000000,6864,371267370
4946,18.9,24,15.75,17.25,37312400,LIOC.N0000,1293733800000,12696,727506550
4947,17.25,21.75,15,15,23306700,LIOC.N0000,1262111400000,10821,407847725
4948,15.25,28,14,21,42118600,LIOC.N0000,1230661800000,14146,966808650
4949,21.5,37.25,20.75,28,44390600,LIOC.N0000,1199039400000,16639,1354549225
4950,28.5,35,23,33,106534000,LIOC.N0000,1167330600000,24400,3136986425
4951,33,56,30,43.5,128607300,LIOC.N0000,1135879200000,47429,6224131725
4952,43.25,54.25,38,54,29823600,LIOC.N0000,1104429600000,12556,1403638625
4953,4.6,5,4.5,4.9,1467553,ACME.N0000,1740681000000,542,6967599.7
4954,4.8,6.5,4.4,5.6,5067456,ACME.N0000,1735583400000,2807,26256863.2
4955,5.8,7.5,5.4,6.6,9290828,ACME.N0000,1703788200000,3080,61741741.2
4956,6.9,21.8,4.6,17.2,26361987,ACME.N0000,1672338600000,7688,183411576.2
4957,17.2,22.5,5.1,5.1,37471636,ACME.N0000,1640889000000,6833,356915297.9
4958,5.1,6.9,2.3,5.1,30988108,ACME.N0000,1609353000000,7258,156458842.3
4959,4.9,5.7,3,4.2,8329276,ACME.N0000,1577730600000,3929,38490024.6
4960,4.2,7.2,4,7,4064015,ACME.N0000,1546194600000,2156,24377089.9
4961,6.6,8.3,4.3,6.7,22386990,ACME.N0000,1514485800000,6812,145956748.9
4962,6.2,8.3,4.9,8.2,12603920,ACME.N0000,1483036200000,4822,87965432.2
4963,8.2,12.1,7.7,11,24530143,ACME.N0000,1451500200000,8190,237789306.5
4964,11,19.7,8.6,9.8,16917652,ACME.N0000,1419964200000,7256,239628129.2
4965,9.7,16,8.2,15,7846218,ACME.N0000,1388428200000,5635,92638236.8
4966,15,34.5,9.1,20.7,57876610,ACME.N0000,1356892200000,28582,1428152033.8
4967,20.7,34.6,16.4,21,36720000,ACME.N0000,1325183400000,17447,923118640
4968,20.4,45.5,16,16.25,10407200,ACME.N0000,1293733800000,7824,274066965
4969,16,19.5,14,15.75,1964400,ACME.N0000,1262111400000,1841,34888900
4970,15.75,25.25,14,23.5,1298100,ACME.N0000,1230661800000,1648,28621375
4971,22,26.75,11.5,22.25,2948500,ACME.N0000,1199039400000,3751,62759925
4972,21.25,28,13.5,16,3863300,ACME.N0000,1167330600000,4509,90773575
4973,15.25,52,11.5,14.5,12364400,ACME.N0000,1135879200000,6814,399465700
4974,15,22.5,6.25,8.25,8288100,ACME.N0000,1104429600000,3793,120752225
4975,7.5,13.75,6,7.75,1364000,ACME.N0000,1072807200000,708,12612325
4976,8.25,9.25,4.5,7,1287300,ACME.N0000,1041184800000,513,9665950
4977,7,10,3.5,5.5,282400,ACME.N0000,1009735200000,224,1916050
4978,5.5,7.5,5,7.5,233000,ACME.N0000,977421600000,96,1276175
4979,63.7,72.5,60,69.9,2319772,SLTL.N0000,1740681000000,4014,154736754.7
4980,69.5,101,54.9,93,14673193,SLTL.N0000,1735583400000,27422,1148525968.4
4981,92.9,121.75,62,68,60198849,SLTL.N0000,1703788200000,61731,5630184010.95
4982,68,78.9,28.7,38.8,34566959,SLTL.N0000,1672338600000,33762,2050589572.3
4983,38.8,42.9,31.5,33.9,6697029,SLTL.N0000,1640889000000,9726,243389461.1
4984,33.5,34.8,18,31,5982917,SLTL.N0000,1609353000000,6853,186345491.4
4985,31.9,34.5,19.6,24.5,2718416,SLTL.N0000,1577730600000,5576,76016539.1
4986,23.4,30,18.9,28.9,1113157,SLTL.N0000,1546194600000,3198,26852883.3
4987,28.5,36.7,27,35,1463787,SLTL.N0000,1514485800000,3149,46137965
4988,36,46.4,31.2,45.6,3082282,SLTL.N0000,1483036200000,3328,112724951.4
4989,47,54.9,43,50,2057173,SLTL.N0000,1451500200000,3162,99401068.3
4990,49.9,57.3,33,37,14696347,SLTL.N0000,1419964200000,6629,682114330.4
4991,37,50,36.1,43,3433607,SLTL.N0000,1388428200000,4481,152703746.8
4992,44.5,50,34,48.4,3612869,SLTL.N0000,1356892200000,5344,156598735.4
4993,48,64.5,44,48,10731300,SLTL.N0000,1325183400000,6798,587769460
4994,49,51,35,46,24176800,SLTL.N0000,1293733800000,9804,1012768350
4995,46,51,31,31,14638600,SLTL.N0000,1262025000000,7922,624358200
4996,31,49.75,29,32,905265510,SLTL.N0000,1230661800000,16915,43986329367
4997,31.5,43.25,28,28,157089000,SLTL.N0000,1199039400000,27664,5603488800
4998,27.75,29.75,14.75,16.75,294220100,SLTL.N0000,1167330600000,24045,6857851175
4999,16.5,27,15.5,15.5,253660200,SLTL.N0000,1135879200000,33762,5406140775
5000,15.5,23,15,18,180619700,SLTL.N0000,1104429600000,23497,3225822575
5001,18,30,10.5,15.5,279748200,SLTL.N0000,1072807200000,34041,5509529600
5002,2700,3347,2501,3051.5,5337,BREW.N0000,1740681000000,486,15327913.25
5003,3210,4000,1217,1330,12030,BREW.N0000,1735583400000,842,22947143.75
5004,1330,1470,900,998,15431,BREW.N0000,1703788200000,382,18846324
5005,900,1000,531,820,68070,BREW.N0000,1672252200000,304,53868855.25
5006,825.25,894.5,660,770,62023,BREW.N0000,1640802600000,508,43288383.75
5007,752,890,620,760.5,181793,BREW.N0000,1609353000000,224,137896903.6
5008,855.2,998,680,731,17304,BREW.N0000,1577298600000,134,13883766.2
5009,731,869.9,600,700,29385,BREW.N0000,1544639400000,227,20496808.5
5010,700,747,487,625.1,425262,BREW.N0000,1514485800000,315,260995942.4
5011,650.5,850,485,850,29820,BREW.N0000,1483036200000,201,20035409.2
5012,850,1000,700.1,750,77564,BREW.N0000,1451500200000,199,66218594.1
5013,725.2,820,480,500,55378,BREW.N0000,1419877800000,439,34813979.3
5014,520,625,350.1,405,114060,BREW.N0000,1388082600000,446,57651134.4
5015,400,460,240,390,442885,BREW.N0000,1356287400000,391,151345786.2
5016,400,649.5,305,320,90700,BREW.N0000,1323109800000,331,39211870
5017,320,354,111,112.5,414800,BREW.N0000,1293647400000,652,85421750
5018,112,119,42.5,42.5,1197800,BREW.N0000,1262111400000,269,97234450
5019,42.5,90,42.5,61,86400,BREW.N0000,1228242600000,177,5541600
5020,60.5,85,60,75.25,117200,BREW.N0000,1197484200000,159,8540675
5021,100,130,66.25,75.25,69300,BREW.N0000,1159813800000,88,6487350
5022,75,159,72,80,401600,BREW.N0000,1135706400000,220,41914675
5023,76,105,75,85,57200,BREW.N0000,1103738400000,85,5154375
5024,90,110,65.5,70.25,270200,BREW.N0000,1072807200000,174,22776500
5025,70.25,85,30,35,5978500,BREW.N0000,1041271200000,371,376501075
5026,34.75,40,16.25,22,7432200,BREW.N0000,1009735200000,195,266741125
5027,22,31.25,20,31.25,84900,BREW.N0000,976816800000,82,1973075
5028,131.5,156,112,117,419521,UDPL.N0000,1740681000000,1738,55858328
5029,117,124,63,67.8,1597985,UDPL.N0000,1735583400000,6870,155142890.45
5030,67.6,101,61,99.9,961399,UDPL.N0000,1703788200000,5472,76821827.2
5031,99,170,30.1,64,2174845,UDPL.N0000,1672338600000,7288,205017006.35
5032,60.2,102.5,19,32.5,20885457,UDPL.N0000,1640889000000,6197,885115714.7
5033,32,41.5,17.6,23.6,1504015,UDPL.N0000,1609353000000,2888,47429968.7
5034,25,33,18.5,30,174130,UDPL.N0000,1577644200000,841,4667772.7
5035,30,46.7,24,40,220595,UDPL.N0000,1545935400000,831,7508878.9
5036,42.5,54.9,16.9,18,2560834,UDPL.N0000,1514485800000,3800,92626489.5
5037,19.4,27.9,15.5,27.9,196286,UDPL.N0000,1483036200000,638,3973563.1
5038,27.9,43.5,23.3,39.9,401074,UDPL.N0000,1451500200000,787,14469249.9
5039,39.6,57,21,26.8,1326659,UDPL.N0000,1419964200000,2407,47548057.7
5040,25.7,32.5,21.1,27,589669,UDPL.N0000,1388428200000,1141,16919541.8
5041,29.1,33.9,15,30.1,209161,UDPL.N0000,1356892200000,873,5669978
5042,32,62.5,27,55,573800,UDPL.N0000,1325010600000,972,29365930
5043,47,63,26,31.5,1034000,UDPL.N0000,1293733800000,1780,42590650
5044,30.5,37.75,12.5,15.5,865100,UDPL.N0000,1262111400000,1408,23911275
5045,12,47,10.75,33,520000,UDPL.N0000,1229538600000,1019,18766125
5046,30.75,35,13.25,17,771300,UDPL.N0000,1199039400000,1355,17902225
5047,19,19,10.75,10.75,220600,UDPL.N0000,1167244200000,393,3565600
