id,agm,announcement_category,anu_category_id,approved_date,company,created_date,date_of_announcement,final_dividend,first_and_final,group_key,is_new,non_voting_div_per_share,payment,record_date,remarks,sec_id,symbol,type_first_int,type_fourth_int,type_other,type_second_int,type_third_int,voting_div_per_share,xc,xd
24453,28-06-2024,CASH DIVIDEND,5,1716981367028,ELPITIYA PLANTATIONS PLC,29-05-2024 04:46:07 PM,29-05-2024,false,true,CASH DIVIDEND,true,,18-07-2024,02-07-2024,,707,ELPL,false,false,false,false,false,5,,01-07-2024
24457,28-06-2024,CASH DIVIDEND,5,1716983644040,WATAWALA PLANTATIONS PLC,29-05-2024 05:24:04 PM,29-05-2024,true,false,CASH DIVIDEND,true,,18-07-2024,02-07-2024,Final Dividend,728,WATA,false,false,false,false,false,7,,01-07-2024
24461,,CASH DIVIDEND,5,1716985875191,BAIRAHA FARMS PLC,29-05-2024 06:01:15 PM,29-05-2024,false,false,CASH DIVIDEND,true,,01-07-2024,11-06-2024,2nd Interim Dividend for the year ended 31st March 2024,452,BFL,false,false,false,true,false,2.5,,07-06-2024
24490,,CASH DIVIDEND,5,1717059909212,CHEVRON LUBRICANTS LANKA PLC,30-05-2024 02:35:09 PM,30-05-2024,false,false,CASH DIVIDEND,true,,01-07-2024,11-06-2024,,668,LLUB,true,false,false,false,false,4,,10-06-2024
24496,28-06-2024,CASH DIVIDEND,5,1717063089969,C. W. MACKIE PLC,30-05-2024 03:28:10 PM,30-05-2024,false,true,CASH DIVIDEND,true,,18-07-2024,02-07-2024,First and Final Dividend of Rs.8/- per share for the Financial year ended 31 March 2024.,765,CWM,false,false,false,false,false,8,,01-07-2024
24504,,CASH DIVIDEND,5,1717065778000,VIDULLANKA PLC,30-05-2024 04:12:01 PM,30-05-2024,false,false,CASH DIVIDEND,true,0.3,01-07-2024,11-06-2024,1st Interim Dividend of 0.30 per share for the Financial year 2024/2025,455,VLL,true,false,false,false,false,0.3,,10-06-2024
24516,28-06-2024,CASH DIVIDEND,5,1717067254061,SUNSHINE HOLDINGS PLC,30-05-2024 04:37:34 PM,30-05-2024,true,false,CASH DIVIDEND,true,,18-07-2024,02-07-2024,Final dividend for the financial year ended 31st March 2024,510,SUN,false,false,false,false,false,2,,01-07-2024
24542,,CASH DIVIDEND,5,1717156338129,CEYLON HOSPITALS PLC (DURDANS),31-05-2024 05:22:18 PM,31-05-2024,false,false,CASH DIVIDEND,true,2,02-07-2024,12-06-2024,First interim dividend of Rs.2 per share for the financial year ended 31st March 2024.,514,CHL,true,false,false,false,false,2,,11-06-2024
24550,28-06-2024,CASH DIVIDEND,5,1717156663317,R I L PROPERTY PLC,31-05-2024 05:27:43 PM,31-05-2024,false,true,CASH DIVIDEND,true,,18-07-2024,02-07-2024,,1544,RIL,false,false,false,false,false,0.2,,01-07-2024
24552,28-06-2024,CASH DIVIDEND,5,1717385690673,UNITED MOTORS LANKA PLC,03-06-2024 09:04:50 AM,31-05-2024,false,true,CASH DIVIDEND,true,0,18-07-2024,02-07-2024,First & Final Dividend of LKR 1.50  per share for  the year ended 31 March 2024,697,UML,false,false,false,false,false,1.5,,01-07-2024
24587,,CASH DIVIDEND,5,1717416375304,CEYLON BEVERAGE HOLDINGS PLC,03-06-2024 05:30:01 PM,03-06-2024,false,false,CASH DIVIDEND,true,,03-07-2024,13-06-2024,FIRST INTERIM DIVIDEND OF RS.21/15 PER ORDINARY SHARE FOR THE FINANCIAL YEAR ENDING 31ST MARCH 2025,458,BREW,true,false,false,false,false,21.15,,12-06-2024
24594,28-06-2024,CASH DIVIDEND,5,1717416539539,UNITED MOTORS LANKA PLC,03-06-2024 05:38:59 PM,03-06-2024,false,true,CASH DIVIDEND,true,0,18-07-2024,02-07-2024,Further announcement -First & Final Dividend of LKR1.50 per share for the year ended 31  March 2024.,697,UML,false,false,false,false,false,1.5,,01-07-2024
24626,,CASH DIVIDEND,5,1717499718658,VIDULLANKA PLC,04-06-2024 04:45:18 PM,04-06-2024,false,false,CASH DIVIDEND,true,0.3,02-07-2024,12-06-2024,Further Announcement - 1st Interim Dividend for the year 2024/2025,455,VLL,true,false,false,false,false,0.3,,11-06-2024
24649,28-06-2024,CASH DIVIDEND,5,1717502896987,LANKA IOC PLC,04-06-2024 05:38:17 PM,04-06-2024,false,true,CASH DIVIDEND,true,,18-07-2024,02-07-2024,First and Final Dividend 2023/24 Lanka IOC PLC ,729,LIOC,false,false,false,false,false,5,,01-07-2024
24699,28-06-2024,CASH DIVIDEND,5,1717585233794,TEEJAY LANKA PLC,05-06-2024 04:30:33 PM,05-06-2024,true,false,CASH DIVIDEND,true,,18-07-2024,02-07-2024,,1080,TJL,false,false,false,false,false,0.75,,01-07-2024
24703,,CASH DIVIDEND,5,1717585050618,CHEVRON LUBRICANTS LANKA PLC,05-06-2024 04:27:30 PM,05-06-2024,false,false,CASH DIVIDEND,true,,02-07-2024,12-06-2024,Further announcement to the First Interim Dividend for the year ending 31st December 2024,668,LLUB,true,false,false,false,false,4,,11-06-2024
24749,,CASH DIVIDEND,5,1717674447158,BUKIT DARAH PLC,06-06-2024 05:17:27 PM,06-06-2024,false,false,CASH DIVIDEND,true,,08-07-2024,19-06-2024,FIRST INTERIM DIVIDEND OF RS.3/80 PER ORDINARY SHARE FOR THE FINANCIAL YEAR ENDING 31ST MARCH 2025,456,BUKI,true,false,false,false,false,3.8,,18-06-2024
24820,,CASH DIVIDEND,5,1718192745111,CO-OPERATIVE INSURANCE COMPANY PLC,12-06-2024 05:15:45 PM,12-06-2024,false,false,CASH DIVIDEND,true,,12-07-2024,26-06-2024,Interim cash dividend announcement,2692,COOP,true,false,false,false,false,0.1,,25-06-2024
24828,,CASH DIVIDEND,5,1718249569303,DISTILLERIES COMPANY OF SRI LANKA PLC,13-06-2024 09:02:49 AM,13-06-2024,false,false,CASH DIVIDEND,true,,12-07-2024,27-06-2024,3rd Interim Dividend for the Financial year 2023/2024,463,DIST,false,false,false,false,true,0.7,,26-06-2024
24839,,CASH DIVIDEND,5,1718277675226,MELSTACORP PLC,13-06-2024 04:51:15 PM,13-06-2024,false,false,CASH DIVIDEND,true,,12-07-2024,27-06-2024,Interim Dividend Declaration,1507,MELS,false,false,false,false,true,2,,26-06-2024
24885,01-07-2024,CASH DIVIDEND,5,1718704797981,LANKA IOC PLC,18-06-2024 03:29:58 PM,18-06-2024,false,true,CASH DIVIDEND,true,,19-07-2024,03-07-2024, Lanka IOC PLC - Further Announcement for Dividends 2023-24,729,LIOC,false,false,false,false,false,5,,02-07-2024
24888,,CASH DIVIDEND,5,1718705693087,VALLIBEL FINANCE PLC,18-06-2024 03:44:53 PM,18-06-2024,false,true,CASH DIVIDEND,true,,17-07-2024,01-07-2024,Declaration of First and Final Dividend of Rupees Two (Rs.2.00) per share for the year ended 31st March 2024 ,949,VFIN,false,false,false,false,false,2,,28-06-2024
24942,,CASH DIVIDEND,5,1718883088631,PEOPLE'S LEASING & FINANCE PLC,20-06-2024 05:01:28 PM,20-06-2024,false,false,CASH DIVIDEND,true,0,19-07-2024,03-07-2024,INTERIM DIVIDEND OF RS.0.70 PER ORDINARY SHARE IN THE FORM OF A CASH DIVIDEND FOR THE FINANCIAL YEAR 2024/2025,1103,PLC,false,false,true,false,false,0.7,,02-07-2024
24946,,CASH DIVIDEND,5,1718893463252,DIESEL & MOTOR ENGINEERING PLC,20-06-2024 07:54:23 PM,20-06-2024,false,true,CASH DIVIDEND,true,,19-07-2024,03-07-2024,RS. 5.00 OF FIRST & FINAL DIVIDEND FY 2023/2024,694,DIMO,false,false,false,false,false,5,,02-07-2024
25014,,CASH DIVIDEND,5,1719379615141,PRINTCARE  PLC,26-06-2024 10:56:55 AM,26-06-2024,true,false,CASH DIVIDEND,true,0,24-07-2024,08-07-2024,Declaration of Final Dividend - Re. 1/-,681,CARE,false,false,false,false,false,1,,05-07-2024
25021,01-08-2024,CASH DIVIDEND,5,1719396043069,AITKEN SPENCE PLC,26-06-2024 03:30:43 PM,26-06-2024,false,true,CASH DIVIDEND,true,,22-08-2024,05-08-2024,,501,SPEN,false,false,false,false,false,4.25,,02-08-2024
25037,18-07-2024,CASH DIVIDEND,5,1719403064089,CITIZENS DEVELOPMENT BUSINESS FINANCE PLC,26-06-2024 05:27:44 PM,26-06-2024,false,true,CASH DIVIDEND,true,7,07-08-2024,22-07-2024,First and Final Dividend for the Financial Year 2023/24,981,CDB,false,false,false,false,false,7,,19-07-2024
25125,,CASH DIVIDEND,5,1719572125303,HAYCARB PLC,28-06-2024 04:25:25 PM,28-06-2024,false,false,CASH DIVIDEND,true,,18-07-2024,10-07-2024,Interim Dividend Disclosure for Financial Year 2024/2025,494,HAYC,true,false,false,false,false,0.6,,09-07-2024
25139,,CASH DIVIDEND,5,1719574292729,HAYLEYS FABRIC PLC,28-06-2024 05:01:32 PM,28-06-2024,false,false,CASH DIVIDEND,true,,19-07-2024,10-07-2024,Interim Dividend for the year financial year 2024/25,403,MGT,true,false,false,false,false,0.4,,09-07-2024
25149,,CASH DIVIDEND,5,1719582160627,VALLIBEL ONE PLC,28-06-2024 07:12:40 PM,28-06-2024,false,false,CASH DIVIDEND,true,,26-07-2024,10-07-2024,Interim dividend of Rs.3/- per share for the financial year ending 31st March 2025,1074,VONE,false,false,true,false,false,3,,09-07-2024
25150,,CASH DIVIDEND,5,1719578174110,SINGER (SRI LANKA) PLC,28-06-2024 06:06:14 PM,28-06-2024,false,false,CASH DIVIDEND,true,,19-07-2024,10-07-2024,Interim Dividend for the Financial Year 2024/25,772,SINS,true,false,false,false,false,0.15,,09-07-2024
25152,,CASH DIVIDEND,5,1719575407119,DIPPED PRODUCTS PLC,28-06-2024 05:20:07 PM,28-06-2024,false,false,CASH DIVIDEND,true,,18-07-2024,10-07-2024,Interim Dividend Disclosure for Financial Year 2024/2025,670,DIPD,true,false,false,false,false,0.25,,09-07-2024
25204,,CASH DIVIDEND,5,1719832455075,JAT HOLDINGS PLC,01-07-2024 04:44:15 PM,01-07-2024,true,false,CASH DIVIDEND,true,,29-07-2024,11-07-2024,Final Dividend For the Financial Year 2023/2024,2353,JAT,false,false,false,false,false,0.2,,10-07-2024
25270,06-08-2024,CASH DIVIDEND,5,1720004349462,AITKEN SPENCE PLC,03-07-2024 04:29:09 PM,03-07-2024,false,true,CASH DIVIDEND,true,,27-08-2024,08-08-2024,"Subsequent to the rescheduling of the Annual General Meeting to August 06, 2024, revised timelines for the proposed first and final dividend of Rs. 4.25 per share for the year ended 31.03.2024.",501,SPEN,false,false,false,false,false,4.25,,07-08-2024
25272,31-07-2024,CASH DIVIDEND,5,1720003632325,COMMERCIAL CREDIT AND FINANCE PLC,03-07-2024 04:17:12 PM,03-07-2024,true,false,CASH DIVIDEND,true,,07-08-2024,02-08-2024,Final Dividend for the year ended 31st March 2024-Further Announcement,1063,COCR,false,false,false,false,false,4,,01-08-2024
25282,,CASH DIVIDEND,5,1720067135041,DIESEL & MOTOR ENGINEERING PLC,04-07-2024 09:55:35 AM,03-07-2024,false,true,CASH DIVIDEND,true,,19-07-2024,03-07-2024,FURTHER ANNOUNCEMENT OF FIRST & FINAL DIVIDEND FY 2023/2024,694,DIMO,false,false,false,false,false,5,,02-07-2024
25411,22-08-2024,CASH DIVIDEND,5,1720783215526,TOKYO CEMENT COMPANY (LANKA) PLC,12-07-2024 04:50:15 PM,12-07-2024,false,true,CASH DIVIDEND,true,2,11-09-2024,26-08-2024,Proposed payment of first and final dividend of Rs 2/= each (gross) on voting and non-voting shares for the year ending 31st March 2024 out of dividend received on which AIT has been paid. Shareholder will receive the gross dividend without any deduction ,688,TKYO,false,false,false,false,false,2,,23-08-2024
25417,05-08-2024,CASH DIVIDEND,5,1720782869457,SENKADAGALA FINANCE PLC,12-07-2024 04:44:29 PM,12-07-2024,true,false,CASH DIVIDEND,true,,26-08-2024,07-08-2024,Cash Dividend ,441,SFCL,false,false,false,false,false,1.8,,06-08-2024
25500,21-08-2024,CASH DIVIDEND,5,1721385644753,LUMINEX PLC,19-07-2024 04:10:44 PM,19-07-2024,true,false,CASH DIVIDEND,true,,10-09-2024,23-08-2024,FINAL DIVIDEND OF RS. 0.25 PER SHARE FOR THE YEAR ENDED 31ST MARCH 2024,2790,LUMX,false,false,false,false,false,0.25,,22-08-2024
25520,,CASH DIVIDEND,5,1721734024306,KELANI CABLES PLC,23-07-2024 04:57:04 PM,23-07-2024,false,false,CASH DIVIDEND,true,,21-08-2024,02-08-2024,"Declaration of Interim Dividend of Rs.10/- per share for the year ended March 31, 2024",672,KCAB,false,false,true,false,false,10,,01-08-2024
25531,15-08-2024,CASH DIVIDEND,5,1721821684160,HSENID BUSINESS SOLUTIONS PLC,24-07-2024 05:18:04 PM,24-07-2024,true,false,CASH DIVIDEND,true,,05-09-2024,20-08-2024,,2652,HBS,false,false,false,false,false,1.25,,16-08-2024
25552,,CASH DIVIDEND,5,1721901872450,ACL PLASTICS PLC,25-07-2024 03:34:32 PM,25-07-2024,false,false,CASH DIVIDEND,true,,23-08-2024,06-08-2024,"A C L Plastics PLC

Declaration of Interim Dividend for the Financial Year ended 31st March 2024",643,APLA,false,false,true,false,false,20,,05-08-2024
25561,,CASH DIVIDEND,5,1721989826345,B P P L HOLDINGS PLC,26-07-2024 04:00:26 PM,26-07-2024,false,false,CASH DIVIDEND,true,,26-08-2024,07-08-2024,First Interim Dividend for the Financial Year Ending 31st March 2025,1524,BPPL,true,false,false,false,false,0.15,,06-08-2024
25580,,CASH DIVIDEND,5,1722223449859,CEYLON COLD STORES PLC,29-07-2024 08:54:09 AM,29-07-2024,false,false,CASH DIVIDEND,true,,27-08-2024,08-08-2024,,462,CCS,true,false,false,false,false,0.738,,07-08-2024
25595,09-09-2024,CASH DIVIDEND,5,1722252520398,CONVENIENCE  FOODS (LANKA )PLC,29-07-2024 04:58:40 PM,29-07-2024,false,true,CASH DIVIDEND,true,,30-09-2024,11-09-2024,First and Final Dividend for the year ended 31st March 2024,488,SOY,false,false,false,false,false,4.7,,10-09-2024
25611,21-08-2024,CASH DIVIDEND,5,1722339843888,DILMAH CEYLON TEA COMPANY PLC,30-07-2024 05:14:03 PM,30-07-2024,true,false,CASH DIVIDEND,true,,10-09-2024,23-08-2024,Final Dividend for Financial Year 2023/24,489,CTEA,false,false,false,false,false,8,,22-08-2024
25613,,CASH DIVIDEND,5,1722339151139,CHEVRON LUBRICANTS LANKA PLC,30-07-2024 05:02:31 PM,30-07-2024,false,false,CASH DIVIDEND,true,,28-08-2024,09-08-2024,,668,LLUB,false,false,false,true,false,3,,08-08-2024
25615,20-09-2024,CASH DIVIDEND,5,1722396365249,SWADESHI INDUSTRIAL WORKS PLC,31-07-2024 08:56:05 AM,30-07-2024,false,true,CASH DIVIDEND,true,,11-10-2024,24-09-2024,RECOMMENDATION OF FINAL DIVIDEND FOR THE FINANCIAL YEAR 2023/2024 – THE SWADESHI INDUSTRIAL WORKS PLC – (PQ 133),687,SWAD,false,false,false,false,false,1.5,,23-09-2024
25632,21-08-2024,CASH DIVIDEND,5,1722398179404,BANSEI ROYAL RESORTS HIKKADUWA PLC,31-07-2024 09:26:19 AM,31-07-2024,false,true,CASH DIVIDEND,true,,10-09-2024,23-08-2024,"
DECLARATION OF DIVIDEND",1322,BRR,false,false,false,false,false,0.3,,22-08-2024
25677,05-09-2024,CASH DIVIDEND,5,1722499520933,CAPITAL ALLIANCE PLC,01-08-2024 01:35:21 PM,01-08-2024,true,false,CASH DIVIDEND,true,,27-09-2024,09-09-2024,Final Dividend ,2647,CALT,false,false,false,false,false,4.5,,06-09-2024
25768,,CASH DIVIDEND,5,1722856907181,RICHARD PIERIS AND COMPANY PLC,05-08-2024 04:51:47 PM,05-08-2024,false,false,CASH DIVIDEND,true,,03-09-2024,15-08-2024,Refer to the Attachment,509,RICH,true,false,false,false,false,0.6,,14-08-2024
25832,,CASH DIVIDEND,5,1723105533442,RAMBODA FALLS PLC,08-08-2024 01:55:33 PM,08-08-2024,false,false,CASH DIVIDEND,true,,06-09-2024,21-08-2024,,1185,RFL,false,false,true,false,false,0.5,,20-08-2024
25843,,CASH DIVIDEND,5,1723118079332,ACCESS ENGINEERING PLC,08-08-2024 05:24:39 PM,08-08-2024,false,false,CASH DIVIDEND,true,,05-09-2024,21-08-2024,2nd Interim dividend for the year ended 31st March 2024,1141,AEL,false,false,false,true,false,1,,20-08-2024
25891,04-09-2024,CASH DIVIDEND,5,1723462100986,HARISCHANDRA MILLS PLC,12-08-2024 04:58:21 PM,12-08-2024,true,false,CASH DIVIDEND,true,,26-09-2024,06-09-2024,,482,HARI,false,false,false,false,false,40,,05-09-2024
25892,,CASH DIVIDEND,5,1723463209240,CEYLON TOBACCO COMPANY PLC,12-08-2024 05:16:49 PM,12-08-2024,false,false,CASH DIVIDEND,true,,10-09-2024,23-08-2024,Second Interim Dividend 2024,460,CTC,false,false,false,true,false,38.3,,22-08-2024
25893,26-09-2024,CASH DIVIDEND,5,1723520443401,MAHAWELI COCONUT PLANTATIONS PLC,13-08-2024 09:10:43 AM,13-08-2024,true,false,CASH DIVIDEND,true,,16-10-2024,30-09-2024,CASH DIVIDEND,1907,MCPL,false,false,false,false,false,2,,27-09-2024
25954,,CASH DIVIDEND,5,1723718956993,KELANI TYRES PLC,15-08-2024 04:19:17 PM,15-08-2024,false,false,CASH DIVIDEND,true,,13-09-2024,28-08-2024,Interim Dividend for the year ending 31st March 2025,673,TYRE,true,false,false,false,false,6,,27-08-2024
25970,23-09-2024,CASH DIVIDEND,5,1723807507762,LANKA ALUMINIUM INDUSTRIES PLC,16-08-2024 04:55:07 PM,16-08-2024,false,true,CASH DIVIDEND,true,,11-10-2024,25-09-2024,First & Final Dividend of Rs. 1.00 per share for the year ended 31st March 2024,674,LALU,false,false,false,false,false,1,,24-09-2024
26014,26-09-2024,CASH DIVIDEND,5,1724237580542,LEE HEDGES PLC,21-08-2024 04:23:00 PM,21-08-2024,true,false,CASH DIVIDEND,true,,16-10-2024,30-09-2024,Final dividend of Rs1.50 per share for the year ended 31st March 2024,632,SHAW,false,false,false,false,false,1.5,,27-09-2024
26018,,CASH DIVIDEND,5,1724241907361,ACL CABLES PLC,21-08-2024 05:35:07 PM,21-08-2024,false,false,CASH DIVIDEND,true,,20-09-2024,02-09-2024,"Declaration of Interim Dividend of Rs. 1.25 per share for the financial year ended 31st March 2024 amounting to Rs.299,468,400.00.",644,ACL,true,false,false,false,false,1.25,,30-08-2024
26062,,CASH DIVIDEND,5,1724413314534,CEYLON TEA BROKERS PLC,23-08-2024 05:11:54 PM,23-08-2024,true,false,CASH DIVIDEND,true,,24-09-2024,04-09-2024,Financial year ended 31st March 2024,923,CTBL,false,false,false,false,false,0.44,,03-09-2024
26077,,CASH DIVIDEND,5,1724669150328,VALLIBEL POWER ERATHNA PLC,26-08-2024 04:15:50 PM,26-08-2024,false,false,CASH DIVIDEND,true,,25-09-2024,05-09-2024,Dividend for the year 2024/2025,454,VPEL,true,false,false,false,false,0.75,,04-09-2024
26129,27-09-2024,CASH DIVIDEND,5,1724842499486,RAIGAM WAYAMBA SALTERNS PLC,28-08-2024 04:24:59 PM,28-08-2024,true,false,CASH DIVIDEND,true,,18-10-2024,01-10-2024,FINAL DIVIDEND-Rs. 0.15 (Cents Fifteen) per share,948,RWSL,false,false,false,false,false,0.15,,30-09-2024
26151,30-09-2024,CASH DIVIDEND,5,1724928670484,LAKE HOUSE PRINTERS AND PUBLISHERS PLC,29-08-2024 04:21:10 PM,29-08-2024,false,true,CASH DIVIDEND,true,,21-10-2024,02-10-2024,,741,LPRT,false,false,false,false,false,6,,01-10-2024
26164,25-09-2024,CASH DIVIDEND,5,1724935480255,ABANS ELECTRICALS PLC,29-08-2024 06:14:40 PM,29-08-2024,false,true,CASH DIVIDEND,true,,15-10-2024,27-09-2024,ABANS ELECTRICALS PLC - FIRST AND FINAL DIVIDEND OF RS. 10.00 PER SHARE FOR THE FINANCIAL YEAR ENDED 31ST MARCH 2024,642,ABAN,false,false,false,false,false,10,,26-09-2024
26165,27-09-2024,CASH DIVIDEND,5,1724947120920,RENUKA CITY HOTEL PLC,29-08-2024 09:28:41 PM,29-08-2024,false,true,CASH DIVIDEND,true,,18-10-2024,01-10-2024,Final Dividend for Year Ended 31/3/24,569,RENU,false,false,false,false,false,2,,30-09-2024
26166,27-09-2024,CASH DIVIDEND,5,1724946824888,CARGO BOAT DEVELOPMENT COMPANY PLC,29-08-2024 09:23:44 PM,29-08-2024,false,true,CASH DIVIDEND,true,,18-10-2024,01-10-2024,Final Dividend for Year Ended 31/3/24,615,CABO,false,false,false,false,false,1,,30-09-2024
26167,27-09-2024,CASH DIVIDEND,5,1724946410037,RENUKA HOTELS PLC,29-08-2024 09:16:50 PM,29-08-2024,false,true,CASH DIVIDEND,true,,18-10-2024,01-10-2024,Final Dividend for Year Ended 31/3/24,1631,RCH,false,false,false,false,false,0.75,,30-09-2024
26334,25-09-2024,CASH DIVIDEND,5,1725273259007,SERENDIB LAND PLC,02-09-2024 04:04:19 PM,02-09-2024,false,true,CASH DIVIDEND,true,,15-10-2024,27-09-2024,,630,SLND,false,false,false,false,false,25,,26-09-2024
26357,,CASH DIVIDEND,5,1725277889051,CARSON CUMBERBATCH PLC,02-09-2024 05:21:29 PM,02-09-2024,false,false,CASH DIVIDEND,true,,02-10-2024,12-09-2024,FIRST INTERIM DIVIDEND OF RS. 3/84 PER ORDINARY SHARE FOR THE FINANCIAL YEAR ENDING 31ST MARCH 2025,502,CARS,true,false,false,false,false,3.84,,11-09-2024
26618,,CASH DIVIDEND,5,1726233503695,ASIRI  SURGICAL HOSPITAL PLC,13-09-2024 06:48:23 PM,13-09-2024,false,false,CASH DIVIDEND,true,,15-10-2024,27-09-2024,Interim Dividend for the Financial Year 2024/2025,513,AMSL,true,false,false,false,false,0.3,,26-09-2024
26619,,CASH DIVIDEND,5,1726231170837,ASIRI HOSPITAL HOLDINGS PLC,13-09-2024 06:09:30 PM,13-09-2024,false,false,CASH DIVIDEND,true,,15-10-2024,27-09-2024,Interim Dividend for the Financial Year 2024/2025,512,ASIR,true,false,false,false,false,1.5,,26-09-2024
26642,,CASH DIVIDEND,5,1726658199428,ALPHA FIRE SERVICES PLC,18-09-2024 04:46:39 PM,18-09-2024,true,false,CASH DIVIDEND,true,,16-10-2024,30-09-2024,Alpha Fire Services PLC - Final Dividend for year ended 31/03/2024,2774,AFS,false,false,false,false,false,0.15,,27-09-2024
26646,,CASH DIVIDEND,5,1726659376137,LOTUS HYDRO POWER PLC,18-09-2024 05:06:16 PM,18-09-2024,false,false,CASH DIVIDEND,true,,16-10-2024,30-09-2024,Announcement of First Interim Dividend for the Financial Year Ending 31st March 2025,1000,HPFL,true,false,false,false,false,0.7,,27-09-2024
26754,,CASH DIVIDEND,5,1727178054346,BUKIT DARAH PLC,24-09-2024 05:10:54 PM,24-09-2024,false,false,CASH DIVIDEND,true,,23-10-2024,04-10-2024,SECOND INTERIM DIVIDEND OF RS.6/88 PER ORDINARY SHARE FOR THE FINANCIAL YEAR ENDING 31ST MARCH 2025,456,BUKI,false,false,false,true,false,6.88,,03-10-2024
26979,,CASH DIVIDEND,5,1727697705572,HAYLEYS FABRIC PLC,30-09-2024 05:30:49 PM,30-09-2024,false,false,CASH DIVIDEND,true,,22-10-2024,10-10-2024,Second Interim Dividend for the year financial year 2024/25,403,MGT,false,false,false,true,false,0.85,,09-10-2024
26981,,CASH DIVIDEND,5,1727698939424,SINGER (SRI LANKA) PLC,30-09-2024 05:52:19 PM,30-09-2024,false,false,CASH DIVIDEND,true,,22-10-2024,10-10-2024,Second Interim Dividend for the year financial year 2024/25,772,SINS,false,false,false,true,false,0.18,,09-10-2024
26982,,CASH DIVIDEND,5,1727699448889,HAYCARB PLC,30-09-2024 06:00:49 PM,30-09-2024,false,false,CASH DIVIDEND,true,0,21-10-2024,10-10-2024,,494,HAYC,false,false,false,true,false,1.1,,09-10-2024
26983,,CASH DIVIDEND,5,1727699706497,HORANA PLANTATIONS PLC,30-09-2024 06:05:06 PM,30-09-2024,false,false,CASH DIVIDEND,true,,22-10-2024,10-10-2024,Interim Dividend for the year financial year 2024/25,709,HOPL,true,false,false,false,false,1.7,,09-10-2024
26987,,CASH DIVIDEND,5,1727700303409,DIPPED PRODUCTS PLC,30-09-2024 06:15:03 PM,30-09-2024,false,false,CASH DIVIDEND,true,0.45,23-10-2024,10-10-2024,2nd Interim Dividend for FY 2024/25,670,DIPD,false,false,false,true,false,0.45,,09-10-2024
26994,,CASH DIVIDEND,5,1727698674365,AMANA BANK PLC,30-09-2024 05:47:54 PM,30-09-2024,false,false,CASH DIVIDEND,true,,29-10-2024,10-10-2024,AMANA BANK PLC – PAYMENT OF AN INTERIM DIVIDEND,1303,ABL,true,false,false,false,false,1.2,,09-10-2024
27005,,CASH DIVIDEND,5,1727697845802,TALAWAKELLE TEA ESTATES  PLC,30-09-2024 05:34:05 PM,30-09-2024,false,false,CASH DIVIDEND,true,0,21-10-2024,10-10-2024,,726,TPL,true,false,false,false,false,2.25,,09-10-2024
27250,,CASH DIVIDEND,5,1727880704952,EX-PACK CORRUGATED CARTONS PLC,02-10-2024 08:21:45 PM,02-10-2024,false,false,CASH DIVIDEND,true,,01-11-2024,14-10-2024,1st Interim Dividend Announcement for the Financial year 2024/2025 ,2511,PACK,true,false,false,false,false,0.36,,11-10-2024
27365,,CASH DIVIDEND,5,1728451933158,Agarapatana Plantations PLC,09-10-2024 11:02:13 AM,09-10-2024,false,false,CASH DIVIDEND,true,,28-10-2024,22-10-2024,"Interim Dividend for the Financial Year Ending 31st March, 2025",3027,AGPL,true,false,false,false,false,1,,21-10-2024
27445,,CASH DIVIDEND,5,1728992566140,CARGILLS (CEYLON) PLC,15-10-2024 05:12:46 PM,15-10-2024,false,false,CASH DIVIDEND,true,,14-11-2024,28-10-2024,Interim Dividend for the financial year ending 31 March 2025,457,CARG,true,false,false,false,false,4.8,,25-10-2024
27456,,CASH DIVIDEND,5,1729073154308,C T HOLDINGS PLC,16-10-2024 03:35:54 PM,16-10-2024,false,false,CASH DIVIDEND,true,,18-11-2024,29-10-2024,Interim Dividend for the Financial Year 2024/2025,503,CTHR,true,false,false,false,false,4,,28-10-2024
27497,,CASH DIVIDEND,5,1729584790693,UNION CHEMICALS LANKA PLC,22-10-2024 01:43:10 PM,22-10-2024,false,false,CASH DIVIDEND,true,,14-11-2024,04-11-2024,"UNION CHEMICALS LANKA PLC- FIRST INTERIM DIVIDEND FOR THE FINANCIAL YEAR ENDING 25TH DECEMBER, 2024",500,UCAR,true,false,false,false,false,27,,01-11-2024
27515,,CASH DIVIDEND,5,1729684368642,SATHOSA MOTORS PLC,23-10-2024 05:22:48 PM,23-10-2024,false,false,CASH DIVIDEND,true,,22-11-2024,05-11-2024,Interim Dividend for the financial year ending 31st March 2025,696,SMOT,true,false,false,false,false,5,,04-11-2024
27536,,CASH DIVIDEND,5,1729854394153,LION BREWERY CEYLON PLC,25-10-2024 04:35:29 PM,25-10-2024,false,false,CASH DIVIDEND,true,,26-11-2024,07-11-2024,FIRST INTERIM DIVIDEND OF RS.17/30 PER ORDINARY SHARE FOR THE FINANCIAL YEAR ENDING 31ST MARCH 2025,485,LION,true,false,false,false,false,17.3,,06-11-2024
27580,,CASH DIVIDEND,5,1730284150499,KEELLS FOOD PRODUCTS PLC,30-10-2024 03:59:10 PM,30-10-2024,false,false,CASH DIVIDEND,true,,29-11-2024,12-11-2024,,483,KFP,false,false,true,false,false,0.48,,11-11-2024
27582,,CASH DIVIDEND,5,1730283452329,CEYLON COLD STORES PLC,30-10-2024 03:47:32 PM,30-10-2024,false,false,CASH DIVIDEND,true,,29-11-2024,12-11-2024,,462,CCS,false,false,false,true,false,1.157,,11-11-2024
