trade_date,isHoliday,close_daily,share_volume_daily,close_weekly,share_volume_weekly,gdp_billions_of_usd,gdp_per_capita_usd,usd_lkr_exchange_rate,bank_interest_rates,tresury_bill_3_months,tresury_bill_6_months,tresury_bill_12_months
2020-11-23,working_day,76.5,640404.0,76.1,1511976.0,3.5284,1.39,185.15,4.5,4.61,4.73,4.98
2020-11-24,working_day,76.6,730176.0,76.1,1511976.0,3.5284,1.39,185.15,4.5,4.61,4.73,4.98
2020-11-25,working_day,76.3,346962.0,76.1,1511976.0,3.5284,1.39,185.15,4.5,4.61,4.73,4.98
2020-11-26,working_day,76.5,583137.0,76.1,1511976.0,3.5284,1.39,185.15,4.5,4.61,4.73,4.98
2020-11-27,working_day,76.5,386979.0,76.5,2687658.0,3.5284,1.39,185.15,4.5,4.64,4.76,5.0
2020-11-28,holiday,76.5,386979.0,76.5,2687658.0,3.5284,1.39,185.15,4.5,4.64,4.76,5.0
2020-11-29,holiday,76.5,386979.0,76.5,2687658.0,3.5284,1.39,185.5,4.5,4.64,4.76,5.0
2020-11-30,working_day,78.8,759125.0,76.5,2687658.0,3.5284,1.39,185.5,4.5,4.64,4.76,5.0
2020-12-01,working_day,80.3,1507666.0,76.5,2687658.0,3.5284,1.39,185.5,4.5,4.64,4.76,5.0
2020-12-02,working_day,80.5,327501.0,76.5,2687658.0,3.5284,1.39,185.5,4.5,4.64,4.76,5.0
2020-12-03,working_day,80.6,500867.0,76.5,2687658.0,3.5284,1.39,185.5,4.5,4.64,4.76,5.0
2020-12-04,working_day,81.8,1429472.0,81.8,4524631.0,3.5284,1.39,185.5,4.5,4.65,4.76,5.0
2020-12-05,holiday,81.8,1429472.0,81.8,4524631.0,3.5284,1.39,185.5,4.5,4.65,4.76,5.0
2020-12-06,holiday,81.8,1429472.0,81.8,4524631.0,3.5284,1.39,186.4,4.5,4.65,4.76,5.0
2020-12-07,working_day,83.4,382539.0,81.8,4524631.0,3.5284,1.39,186.4,4.5,4.65,4.76,5.0
2020-12-08,working_day,84.5,1957222.0,81.8,4524631.0,3.5284,1.39,186.4,4.5,4.65,4.76,5.0
2020-12-09,working_day,83.2,819681.0,81.8,4524631.0,3.5284,1.39,186.4,4.5,4.65,4.76,5.0
2020-12-10,working_day,82.9,201164.0,81.8,4524631.0,3.5284,1.39,186.4,4.5,4.65,4.76,5.0
2020-12-11,working_day,83.0,299921.0,83.0,3660527.0,3.5284,1.39,186.4,4.5,4.67,4.77,5.0
2020-12-12,holiday,83.0,299921.0,83.0,3660527.0,3.5284,1.39,186.4,4.5,4.67,4.77,5.0
2020-12-13,holiday,83.0,299921.0,83.0,3660527.0,3.5284,1.39,187.5,4.5,4.67,4.77,5.0
2020-12-14,working_day,82.1,169724.0,83.0,3660527.0,3.5284,1.39,187.5,4.5,4.67,4.77,5.0
2020-12-15,working_day,81.0,252390.0,83.0,3660527.0,3.5284,1.39,187.5,4.5,4.67,4.77,5.0
2020-12-16,working_day,81.0,254376.0,83.0,3660527.0,3.5284,1.39,187.5,4.5,4.67,4.77,5.0
2020-12-17,working_day,80.5,354605.0,83.0,3660527.0,3.5284,1.39,187.5,4.5,4.67,4.77,5.0
2020-12-18,working_day,80.0,1895728.0,80.0,2926823.0,3.5284,1.39,187.5,4.5,4.67,4.78,5.01
2020-12-19,holiday,80.0,1895728.0,80.0,2926823.0,3.5284,1.39,187.5,4.5,4.67,4.78,5.01
2020-12-20,holiday,80.0,1895728.0,80.0,2926823.0,3.5284,1.39,189.6,4.5,4.67,4.78,5.01
2020-12-21,working_day,79.4,458801.0,80.0,2926823.0,3.5284,1.39,189.6,4.5,4.67,4.78,5.01
2020-12-22,working_day,79.5,118889.0,80.0,2926823.0,3.5284,1.39,189.6,4.5,4.67,4.78,5.01
2020-12-23,working_day,79.0,1019197.0,80.0,2926823.0,3.5284,1.39,189.6,4.5,4.67,4.78,5.01
2020-12-24,working_day,79.1,152780.0,79.1,1749667.0,3.5284,1.39,189.6,4.5,4.67,4.78,5.03
2020-12-25,holiday,79.1,152780.0,79.1,1749667.0,3.5284,1.39,189.6,4.5,4.67,4.78,5.03
2020-12-26,holiday,79.1,152780.0,79.1,1749667.0,3.5284,1.39,189.6,4.5,4.67,4.78,5.03
2020-12-27,holiday,79.1,152780.0,79.1,1749667.0,3.5284,1.39,186.0,4.5,4.67,4.78,5.03
2020-12-28,working_day,80.1,181827.0,79.1,1749667.0,3.5284,1.39,186.0,4.5,4.67,4.78,5.03
2020-12-29,holiday,80.1,181827.0,79.1,1749667.0,3.5284,1.39,186.0,4.5,4.67,4.78,5.03
2020-12-30,working_day,80.5,278683.0,79.1,1749667.0,3.5284,1.39,186.0,4.5,4.67,4.78,5.03
2020-12-31,working_day,80.9,616275.0,80.9,1076785.0,6.1539,2.63,186.0,4.5,4.67,4.78,5.03
2021-01-01,holiday,80.9,616275.0,80.9,1076785.0,6.1539,2.63,186.0,4.5,4.69,4.8,5.05
2021-01-02,holiday,80.9,616275.0,80.9,1076785.0,6.1539,2.63,186.0,4.5,4.69,4.8,5.05
2021-01-03,holiday,80.9,616275.0,80.9,1076785.0,6.1539,2.63,187.0,4.5,4.69,4.8,5.05
2021-01-04,working_day,83.3,1236817.0,80.9,1076785.0,6.1539,2.63,187.0,4.5,4.69,4.8,5.05
2021-01-05,working_day,83.2,644803.0,80.9,1076785.0,6.1539,2.63,187.0,4.5,4.69,4.8,5.05
2021-01-06,working_day,83.0,1025583.0,80.9,1076785.0,6.1539,2.63,187.0,4.5,4.69,4.8,5.05
2021-01-07,working_day,82.7,817620.0,80.9,1076785.0,6.1539,2.63,187.0,4.5,4.69,4.8,5.05
2021-01-08,working_day,82.4,893866.0,82.4,4618689.0,6.1539,2.63,187.0,4.5,4.71,4.8,5.05
2021-01-09,holiday,82.4,893866.0,82.4,4618689.0,6.1539,2.63,187.0,4.5,4.71,4.8,5.05
2021-01-10,holiday,82.4,893866.0,82.4,4618689.0,6.1539,2.63,192.5,4.5,4.71,4.8,5.05
2021-01-11,working_day,82.3,1102559.0,82.4,4618689.0,6.1539,2.63,192.5,4.5,4.71,4.8,5.05
2021-01-12,working_day,82.0,870029.0,82.4,4618689.0,6.1539,2.63,192.5,4.5,4.71,4.8,5.05
2021-01-13,working_day,82.0,548770.0,82.4,4618689.0,6.1539,2.63,192.5,4.5,4.71,4.8,5.05
2021-01-14,holiday,82.0,548770.0,82.4,4618689.0,6.1539,2.63,192.5,4.5,4.71,4.8,5.05
2021-01-15,working_day,84.3,3183752.0,84.3,5705110.0,6.1539,2.63,192.5,4.5,4.7,4.78,5.02
2021-01-16,holiday,84.3,3183752.0,84.3,5705110.0,6.1539,2.63,192.5,4.5,4.7,4.78,5.02
2021-01-17,holiday,84.3,3183752.0,84.3,5705110.0,6.1539,2.63,197.0,4.5,4.7,4.78,5.02
2021-01-18,working_day,88.7,2449235.0,84.3,5705110.0,6.1539,2.63,197.0,4.5,4.7,4.78,5.02
2021-01-19,working_day,96.2,6760848.0,84.3,5705110.0,6.1539,2.63,197.0,4.5,4.7,4.78,5.02
2021-01-20,working_day,96.7,1946620.0,84.3,5705110.0,6.1539,2.63,197.0,4.5,4.7,4.78,5.02
2021-01-21,working_day,93.7,1220516.0,84.3,5705110.0,6.1539,2.63,197.0,4.5,4.7,4.78,5.02
2021-01-22,working_day,99.2,5118896.0,99.2,17496115.0,6.1539,2.63,197.0,4.5,4.7,4.77,4.99
2021-01-23,holiday,99.2,5118896.0,99.2,17496115.0,6.1539,2.63,197.0,4.5,4.7,4.77,4.99
2021-01-24,holiday,99.2,5118896.0,99.2,17496115.0,6.1539,2.63,190.5,4.5,4.7,4.77,4.99
2021-01-25,working_day,100.75,3086446.0,99.2,17496115.0,6.1539,2.63,190.5,4.5,4.7,4.77,4.99
2021-01-26,working_day,100.5,3747035.0,99.2,17496115.0,6.1539,2.63,190.5,4.5,4.7,4.77,4.99
2021-01-27,working_day,99.8,1281218.0,99.2,17496115.0,6.1539,2.63,190.5,4.5,4.7,4.77,4.99
2021-01-28,holiday,99.8,1281218.0,99.2,17496115.0,6.1539,2.63,190.5,4.5,4.7,4.77,4.99
2021-01-29,working_day,99.7,3056879.0,99.7,11171578.0,6.1539,2.63,190.5,4.5,4.69,4.75,4.98
2021-01-30,holiday,99.7,3056879.0,99.7,11171578.0,6.1539,2.63,190.5,4.5,4.69,4.75,4.98
2021-01-31,holiday,99.7,3056879.0,99.7,11171578.0,6.1539,2.63,193.0,4.5,4.69,4.75,4.98
2021-02-01,working_day,96.3,1050666.0,99.7,11171578.0,6.1539,2.63,193.0,4.5,4.69,4.75,4.98
2021-02-02,working_day,89.9,1308272.0,99.7,11171578.0,6.1539,2.63,193.0,4.5,4.69,4.75,4.98
2021-02-03,working_day,93.0,605039.0,99.7,11171578.0,6.1539,2.63,193.0,4.5,4.69,4.75,4.98
2021-02-04,holiday,93.0,605039.0,99.7,11171578.0,6.1539,2.63,193.0,4.5,4.69,4.75,4.98
2021-02-05,working_day,92.7,253520.0,92.7,3217497.0,6.1539,2.63,193.0,4.5,4.7,4.78,5.02
2021-02-06,holiday,92.7,253520.0,92.7,3217497.0,6.1539,2.63,193.0,4.5,4.7,4.78,5.02
2021-02-07,holiday,92.7,253520.0,92.7,3217497.0,6.1539,2.63,193.5,4.5,4.7,4.78,5.02
2021-02-08,working_day,90.0,903390.0,92.7,3217497.0,6.1539,2.63,193.5,4.5,4.7,4.78,5.02
2021-02-09,working_day,87.8,363744.0,92.7,3217497.0,6.1539,2.63,193.5,4.5,4.7,4.78,5.02
2021-02-10,working_day,87.5,521895.0,92.7,3217497.0,6.1539,2.63,193.5,4.5,4.7,4.78,5.02
2021-02-11,working_day,85.8,605707.0,92.7,3217497.0,6.1539,2.63,193.5,4.5,4.7,4.78,5.02
2021-02-12,working_day,88.1,485583.0,88.1,2880319.0,6.1539,2.63,193.5,4.5,4.72,4.85,5.04
2021-02-13,holiday,88.1,485583.0,88.1,2880319.0,6.1539,2.63,193.5,4.5,4.72,4.85,5.04
2021-02-14,holiday,88.1,485583.0,88.1,2880319.0,6.1539,2.63,195.0,4.5,4.72,4.85,5.04
2021-02-15,working_day,90.3,1277173.0,88.1,2880319.0,6.1539,2.63,195.0,4.5,4.72,4.85,5.04
2021-02-16,working_day,87.7,691231.0,88.1,2880319.0,6.1539,2.63,195.0,4.5,4.72,4.85,5.04
2021-02-17,working_day,88.2,1392631.0,88.1,2880319.0,6.1539,2.63,195.0,4.5,4.72,4.85,5.04
2021-02-18,working_day,88.2,266980.0,88.1,2880319.0,6.1539,2.63,195.0,4.5,4.72,4.85,5.04
2021-02-19,working_day,90.0,908287.0,90.0,4536302.0,6.1539,2.63,195.0,4.5,4.82,4.93,5.09
2021-02-20,holiday,90.0,908287.0,90.0,4536302.0,6.1539,2.63,195.0,4.5,4.82,4.93,5.09
2021-02-21,holiday,90.0,908287.0,90.0,4536302.0,6.1539,2.63,194.0,4.5,4.82,4.93,5.09
2021-02-22,working_day,89.0,1204403.0,90.0,4536302.0,6.1539,2.63,194.0,4.5,4.82,4.93,5.09
2021-02-23,working_day,86.0,1916559.0,90.0,4536302.0,6.1539,2.63,194.0,4.5,4.82,4.93,5.09
2021-02-24,working_day,85.0,4249491.0,90.0,4536302.0,6.1539,2.63,194.0,4.5,4.82,4.93,5.09
2021-02-25,working_day,88.8,835848.0,88.8,8206301.0,6.1539,2.63,194.0,4.5,4.9,4.99,5.09
2021-02-26,holiday,88.8,835848.0,88.8,8206301.0,6.1539,2.63,194.0,4.5,4.9,4.99,5.09
2021-02-27,holiday,88.8,835848.0,88.8,8206301.0,6.1539,2.63,194.0,4.5,4.9,4.99,5.09
2021-02-28,holiday,88.8,835848.0,88.8,8206301.0,6.1539,2.63,195.5,4.5,4.9,4.99,5.09
2021-03-01,working_day,88.3,559179.0,88.8,8206301.0,6.1539,2.63,195.5,4.5,4.9,4.99,5.09
2021-03-02,working_day,86.8,133727.0,88.8,8206301.0,6.1539,2.63,195.5,4.5,4.9,4.99,5.09
2021-03-03,working_day,85.8,211342.0,88.8,8206301.0,6.1539,2.63,195.5,4.5,4.9,4.99,5.09
2021-03-04,working_day,84.5,1424863.0,88.8,8206301.0,6.1539,2.63,195.5,4.5,4.9,4.99,5.09
2021-03-05,working_day,84.9,354402.0,84.9,2683513.0,6.1539,2.63,195.5,4.5,4.95,5.03,5.1
2021-03-06,holiday,84.9,354402.0,84.9,2683513.0,6.1539,2.63,195.5,4.5,4.95,5.03,5.1
2021-03-07,holiday,84.9,354402.0,84.9,2683513.0,6.1539,2.63,196.0,4.5,4.95,5.03,5.1
2021-03-08,working_day,86.2,515719.0,84.9,2683513.0,6.1539,2.63,196.0,4.5,4.95,5.03,5.1
2021-03-09,working_day,88.1,102705.0,84.9,2683513.0,6.1539,2.63,196.0,4.5,4.95,5.03,5.1
2021-03-10,working_day,86.1,150700.0,84.9,2683513.0,6.1539,2.63,196.0,4.5,4.95,5.03,5.1
2021-03-11,holiday,86.1,150700.0,84.9,2683513.0,6.1539,2.63,196.0,4.5,4.95,5.03,5.1
2021-03-12,working_day,86.9,254266.0,86.9,1023390.0,6.1539,2.63,196.0,4.5,4.99,5.06,5.1
2021-03-13,holiday,86.9,254266.0,86.9,1023390.0,6.1539,2.63,196.0,4.5,4.99,5.06,5.1
2021-03-14,holiday,86.9,254266.0,86.9,1023390.0,6.1539,2.63,197.0,4.5,4.99,5.06,5.1
2021-03-15,working_day,87.7,245291.0,86.9,1023390.0,6.1539,2.63,197.0,4.5,4.99,5.06,5.1
2021-03-16,working_day,87.2,51020.0,86.9,1023390.0,6.1539,2.63,197.0,4.5,4.99,5.06,5.1
2021-03-17,working_day,86.0,94193.0,86.9,1023390.0,6.1539,2.63,197.0,4.5,4.99,5.06,5.1
2021-03-18,working_day,85.8,453918.0,86.9,1023390.0,6.1539,2.63,197.0,4.5,4.99,5.06,5.1
2021-03-19,working_day,86.5,91288.0,86.5,935710.0,6.1539,2.63,197.0,4.5,5.01,5.07,5.11
2021-03-20,holiday,86.5,91288.0,86.5,935710.0,6.1539,2.63,197.0,4.5,5.01,5.07,5.11
2021-03-21,holiday,86.5,91288.0,86.5,935710.0,6.1539,2.63,198.5,4.5,5.01,5.07,5.11
2021-03-22,working_day,86.4,80914.0,86.5,935710.0,6.1539,2.63,198.5,4.5,5.01,5.07,5.11
2021-03-23,working_day,87.2,36693.0,86.5,935710.0,6.1539,2.63,198.5,4.5,5.01,5.07,5.11
2021-03-24,working_day,89.6,165842.0,86.5,935710.0,6.1539,2.63,198.5,4.5,5.01,5.07,5.11
2021-03-25,working_day,89.1,53513.0,86.5,935710.0,6.1539,2.63,198.5,4.5,5.01,5.07,5.11
2021-03-26,working_day,88.6,290410.0,88.6,627372.0,6.1539,2.63,198.5,4.5,5.04,5.08,5.11
2021-03-27,holiday,88.6,290410.0,88.6,627372.0,6.1539,2.63,198.5,4.5,5.04,5.08,5.11
2021-03-28,holiday,88.6,290410.0,88.6,627372.0,6.1539,2.63,199.0,4.5,5.04,5.08,5.11
2021-03-29,working_day,90.8,5840761.0,88.6,627372.0,6.1539,2.63,199.0,4.5,5.04,5.08,5.11
2021-03-30,working_day,90.2,909770.0,88.6,627372.0,6.1539,2.63,199.0,4.5,5.04,5.08,5.11
2021-03-31,working_day,85.5,172363.0,88.6,627372.0,6.1539,2.63,199.0,4.5,5.04,5.08,5.11
2021-04-01,working_day,85.6,42383.0,85.6,6965277.0,6.1539,2.63,199.0,4.5,5.05,5.1,5.11
2021-04-02,holiday,85.6,42383.0,85.6,6965277.0,6.1539,2.63,199.0,4.5,5.05,5.1,5.11
2021-04-03,holiday,85.6,42383.0,85.6,6965277.0,6.1539,2.63,199.0,4.5,5.05,5.1,5.11
2021-04-04,holiday,85.6,42383.0,85.6,6965277.0,6.1539,2.63,200.75,4.5,5.05,5.1,5.11
2021-04-05,working_day,84.7,278735.0,85.6,6965277.0,6.1539,2.63,200.75,4.5,5.05,5.1,5.11
2021-04-06,working_day,85.7,287570.0,85.6,6965277.0,6.1539,2.63,200.75,4.5,5.05,5.1,5.11
2021-04-07,working_day,85.6,201247.0,85.6,6965277.0,6.1539,2.63,200.75,4.5,5.05,5.1,5.11
2021-04-08,working_day,85.7,355536.0,85.6,6965277.0,6.1539,2.63,200.75,4.5,5.05,5.1,5.11
2021-04-09,working_day,86.1,216409.0,86.1,1339497.0,6.1539,2.63,200.75,4.5,5.08,5.12,5.15
2021-04-10,holiday,86.1,216409.0,86.1,1339497.0,6.1539,2.63,200.75,4.5,5.08,5.12,5.15
2021-04-11,holiday,86.1,216409.0,86.1,1339497.0,6.1539,2.63,192.0,4.5,5.08,5.12,5.15
2021-04-12,working_day,87.0,246647.0,86.1,1339497.0,6.1539,2.63,192.0,4.5,5.08,5.12,5.15
2021-04-13,holiday,87.0,246647.0,86.1,1339497.0,6.1539,2.63,192.0,4.5,5.08,5.12,5.15
2021-04-14,holiday,87.0,246647.0,86.1,1339497.0,6.1539,2.63,192.0,4.5,5.08,5.12,5.15
2021-04-15,working_day,87.0,1825690.0,86.1,1339497.0,6.1539,2.63,192.0,4.5,5.08,5.12,5.15
2021-04-16,working_day,86.8,396255.0,86.8,2468592.0,6.1539,2.63,192.0,4.5,5.09,5.12,5.15
2021-04-17,holiday,86.8,396255.0,86.8,2468592.0,6.1539,2.63,192.0,4.5,5.09,5.12,5.15
2021-04-18,holiday,86.8,396255.0,86.8,2468592.0,6.1539,2.63,194.5,4.5,5.09,5.12,5.15
2021-04-19,working_day,86.3,80787.0,86.8,2468592.0,6.1539,2.63,194.5,4.5,5.09,5.12,5.15
2021-04-20,working_day,85.3,262262.0,86.8,2468592.0,6.1539,2.63,194.5,4.5,5.09,5.12,5.15
2021-04-21,working_day,84.9,164250.0,86.8,2468592.0,6.1539,2.63,194.5,4.5,5.09,5.12,5.15
2021-04-22,working_day,83.9,159600.0,86.8,2468592.0,6.1539,2.63,194.5,4.5,5.09,5.12,5.15
2021-04-23,working_day,82.2,308777.0,82.2,975676.0,6.1539,2.63,194.5,4.5,5.1,5.13,5.18
2021-04-24,holiday,82.2,308777.0,82.2,975676.0,6.1539,2.63,194.5,4.5,5.1,5.13,5.18
2021-04-25,holiday,82.2,308777.0,82.2,975676.0,6.1539,2.63,197.0,4.5,5.1,5.13,5.18
2021-04-26,holiday,82.2,308777.0,82.2,975676.0,6.1539,2.63,197.0,4.5,5.1,5.13,5.18
2021-04-27,working_day,79.3,578228.0,82.2,975676.0,6.1539,2.63,197.0,4.5,5.1,5.13,5.18
2021-04-28,working_day,80.9,92658.0,82.2,975676.0,6.1539,2.63,197.0,4.5,5.1,5.13,5.18
2021-04-29,working_day,80.0,503335.0,82.2,975676.0,6.1539,2.63,197.0,4.5,5.1,5.13,5.18
2021-04-30,working_day,80.7,18771.0,80.7,1192992.0,6.1539,2.63,197.0,4.5,5.11,5.14,5.18
2021-05-01,holiday,80.7,18771.0,80.7,1192992.0,6.1539,2.63,197.0,4.5,5.11,5.14,5.18
2021-05-02,holiday,80.7,18771.0,80.7,1192992.0,6.1539,2.63,196.0,4.5,5.11,5.14,5.18
2021-05-03,working_day,79.5,386294.0,80.7,1192992.0,6.1539,2.63,196.0,4.5,5.11,5.14,5.18
2021-05-04,working_day,79.3,246591.0,80.7,1192992.0,6.1539,2.63,196.0,4.5,5.11,5.14,5.18
2021-05-05,working_day,80.0,42083.0,80.7,1192992.0,6.1539,2.63,196.0,4.5,5.11,5.14,5.18
2021-05-06,working_day,79.6,467063.0,80.7,1192992.0,6.1539,2.63,196.0,4.5,5.11,5.14,5.18
2021-05-07,working_day,80.1,7637895.0,80.1,8779926.0,6.1539,2.63,196.0,4.5,5.12,5.14,5.18
2021-05-08,holiday,80.1,7637895.0,80.1,8779926.0,6.1539,2.63,196.0,4.5,5.12,5.14,5.18
2021-05-09,holiday,80.1,7637895.0,80.1,8779926.0,6.1539,2.63,196.0,4.5,5.12,5.14,5.18
2021-05-10,working_day,80.4,451866.0,80.1,8779926.0,6.1539,2.63,196.0,4.5,5.12,5.14,5.18
2021-05-11,working_day,80.6,56066.0,80.1,8779926.0,6.1539,2.63,196.0,4.5,5.12,5.14,5.18
2021-05-12,working_day,80.6,1761959.0,80.1,8779926.0,6.1539,2.63,196.0,4.5,5.12,5.14,5.18
2021-05-13,working_day,81.9,144542.0,81.9,2414433.0,6.1539,2.63,196.0,4.5,5.12,5.14,5.18
2021-05-14,holiday,81.9,144542.0,81.9,2414433.0,6.1539,2.63,196.0,4.5,5.12,5.14,5.18
2021-05-15,holiday,81.9,144542.0,81.9,2414433.0,6.1539,2.63,196.0,4.5,5.12,5.14,5.18
2021-05-16,holiday,81.9,144542.0,81.9,2414433.0,6.1539,2.63,196.0,4.5,5.12,5.14,5.18
2021-05-17,working_day,83.8,267911.0,81.9,2414433.0,6.1539,2.63,196.0,4.5,5.12,5.14,5.18
2021-05-18,working_day,84.4,94793.0,81.9,2414433.0,6.1539,2.63,196.0,4.5,5.12,5.14,5.18
2021-05-19,working_day,84.9,161791.0,81.9,2414433.0,6.1539,2.63,196.0,4.5,5.12,5.14,5.18
2021-05-20,working_day,83.3,275171.0,81.9,2414433.0,6.1539,2.63,196.0,4.5,5.12,5.14,5.18
2021-05-21,working_day,83.0,452719.0,83.0,1252385.0,6.1539,2.63,196.0,4.5,5.12,5.14,5.18
2021-05-22,holiday,83.0,452719.0,83.0,1252385.0,6.1539,2.63,196.0,4.5,5.12,5.14,5.18
2021-05-23,holiday,83.0,452719.0,83.0,1252385.0,6.1539,2.63,197.5,4.5,5.12,5.14,5.18
2021-05-24,working_day,83.0,281233.0,83.0,1252385.0,6.1539,2.63,197.5,4.5,5.12,5.14,5.18
2021-05-25,working_day,84.6,598401.0,83.0,1252385.0,6.1539,2.63,197.5,4.5,5.12,5.14,5.18
2021-05-26,holiday,84.6,598401.0,83.0,1252385.0,6.1539,2.63,197.5,4.5,5.12,5.14,5.18
2021-05-27,holiday,84.6,598401.0,83.0,1252385.0,6.1539,2.63,197.5,4.5,5.12,5.14,5.18
2021-05-28,working_day,85.5,89020.0,85.5,968654.0,6.1539,2.63,197.5,4.5,5.13,5.14,5.18
2021-05-29,holiday,85.5,89020.0,85.5,968654.0,6.1539,2.63,197.5,4.5,5.13,5.14,5.18
2021-05-30,holiday,85.5,89020.0,85.5,968654.0,6.1539,2.63,197.0,4.5,5.13,5.14,5.18
2021-05-31,working_day,87.0,554750.0,85.5,968654.0,6.1539,2.63,197.0,4.5,5.13,5.14,5.18
2021-06-01,working_day,89.4,1101824.0,85.5,968654.0,6.1539,2.63,197.0,4.5,5.13,5.14,5.18
2021-06-02,working_day,88.8,1618479.0,85.5,968654.0,6.1539,2.63,197.0,4.5,5.13,5.14,5.18
2021-06-03,working_day,90.1,2884062.0,85.5,968654.0,6.1539,2.63,197.0,4.5,5.13,5.14,5.18
2021-06-04,working_day,91.7,895526.0,91.7,7054641.0,6.1539,2.63,197.0,4.5,5.15,5.17,5.21
2021-06-05,holiday,91.7,895526.0,91.7,7054641.0,6.1539,2.63,197.0,4.5,5.15,5.17,5.21
2021-06-06,holiday,91.7,895526.0,91.7,7054641.0,6.1539,2.63,197.0,4.5,5.15,5.17,5.21
2021-06-07,working_day,91.5,484593.0,91.7,7054641.0,6.1539,2.63,197.0,4.5,5.15,5.17,5.21
2021-06-08,working_day,90.0,274926.0,91.7,7054641.0,6.1539,2.63,197.0,4.5,5.15,5.17,5.21
2021-06-09,working_day,90.7,93329.0,91.7,7054641.0,6.1539,2.63,197.0,4.5,5.15,5.17,5.21
2021-06-10,working_day,91.1,445455.0,91.7,7054641.0,6.1539,2.63,197.0,4.5,5.15,5.17,5.21
2021-06-11,working_day,91.5,390901.0,91.5,1689204.0,6.1539,2.63,197.0,4.5,5.16,5.17,5.21
2021-06-12,holiday,91.5,390901.0,91.5,1689204.0,6.1539,2.63,197.0,4.5,5.16,5.17,5.21
2021-06-13,holiday,91.5,390901.0,91.5,1689204.0,6.1539,2.63,198.0,4.5,5.16,5.17,5.21
2021-06-14,working_day,90.6,159177.0,91.5,1689204.0,6.1539,2.63,198.0,4.5,5.16,5.17,5.21
2021-06-15,working_day,90.0,92579.0,91.5,1689204.0,6.1539,2.63,198.0,4.5,5.16,5.17,5.21
2021-06-16,working_day,90.0,169256.0,91.5,1689204.0,6.1539,2.63,198.0,4.5,5.16,5.17,5.21
2021-06-17,working_day,90.0,108651.0,91.5,1689204.0,6.1539,2.63,198.0,4.5,5.16,5.17,5.21
2021-06-18,working_day,90.1,104986.0,90.1,634649.0,6.1539,2.63,198.0,4.5,5.17,5.17,5.21
2021-06-19,holiday,90.1,104986.0,90.1,634649.0,6.1539,2.63,198.0,4.5,5.17,5.17,5.21
2021-06-20,holiday,90.1,104986.0,90.1,634649.0,6.1539,2.63,198.5,4.5,5.17,5.17,5.21
2021-06-21,working_day,89.6,139407.0,90.1,634649.0,6.1539,2.63,198.5,4.5,5.17,5.17,5.21
2021-06-22,working_day,88.2,458573.0,90.1,634649.0,6.1539,2.63,198.5,4.5,5.17,5.17,5.21
2021-06-23,working_day,89.9,1389619.0,90.1,634649.0,6.1539,2.63,198.5,4.5,5.17,5.17,5.21
2021-06-24,holiday,89.9,1389619.0,90.1,634649.0,6.1539,2.63,198.5,4.5,5.17,5.17,5.21
2021-06-25,working_day,89.9,611052.0,89.9,2598651.0,6.1539,2.63,198.5,4.5,5.17,5.17,5.21
2021-06-26,holiday,89.9,611052.0,89.9,2598651.0,6.1539,2.63,198.5,4.5,5.17,5.17,5.21
2021-06-27,holiday,89.9,611052.0,89.9,2598651.0,6.1539,2.63,199.0,4.5,5.17,5.17,5.21
2021-06-28,working_day,90.1,4206334.0,89.9,2598651.0,6.1539,2.63,199.0,4.5,5.17,5.17,5.21
2021-06-29,working_day,89.8,136425.0,89.9,2598651.0,6.1539,2.63,199.0,4.5,5.17,5.17,5.21
2021-06-30,working_day,88.0,387919.0,89.9,2598651.0,6.1539,2.63,199.0,4.5,5.17,5.17,5.21
2021-07-01,working_day,88.1,182074.0,89.9,2598651.0,6.1539,2.63,199.0,4.5,5.17,5.17,5.21
2021-07-02,working_day,87.9,232536.0,87.9,5145288.0,6.1539,2.63,199.0,4.5,5.18,5.19,5.23
2021-07-03,holiday,87.9,232536.0,87.9,5145288.0,6.1539,2.63,199.0,4.5,5.18,5.19,5.23
2021-07-04,holiday,87.9,232536.0,87.9,5145288.0,6.1539,2.63,198.7,4.5,5.18,5.19,5.23
2021-07-05,working_day,86.9,1557660.0,87.9,5145288.0,6.1539,2.63,198.7,4.5,5.18,5.19,5.23
2021-07-06,working_day,86.4,83262.0,87.9,5145288.0,6.1539,2.63,198.7,4.5,5.18,5.19,5.23
2021-07-07,working_day,86.5,555917.0,87.9,5145288.0,6.1539,2.63,198.7,4.5,5.18,5.19,5.23
2021-07-08,working_day,86.6,77436.0,87.9,5145288.0,6.1539,2.63,198.7,4.5,5.18,5.19,5.23
2021-07-09,working_day,87.3,137860.0,87.3,2412135.0,6.1539,2.63,198.7,4.5,5.19,5.19,5.23
2021-07-10,holiday,87.3,137860.0,87.3,2412135.0,6.1539,2.63,198.7,4.5,5.19,5.19,5.23
2021-07-11,holiday,87.3,137860.0,87.3,2412135.0,6.1539,2.63,199.0,4.5,5.19,5.19,5.23
2021-07-12,working_day,87.3,16193.0,87.3,2412135.0,6.1539,2.63,199.0,4.5,5.19,5.19,5.23
2021-07-13,working_day,86.9,111261.0,87.3,2412135.0,6.1539,2.63,199.0,4.5,5.19,5.19,5.23
2021-07-14,working_day,87.1,74322.0,87.3,2412135.0,6.1539,2.63,199.0,4.5,5.19,5.19,5.23
2021-07-15,working_day,87.0,132719.0,87.3,2412135.0,6.1539,2.63,199.0,4.5,5.19,5.19,5.23
